DateTime,electricity_hourly_diff,heating_hourly_diff,is_holiday,day_of_week,hour_of_day,is_working_hour,number_of_people,Temperature,Humidity,Dewpoint,Sun Duration,Precipitation Height,Wind Speed,Wind Direction,indoor_temperature,temperature_difference
2022-06-16 07:00:00,4.692499999888241,2.5,0.0,3.0,7.0,0.0,0.0,17.3,53.0,7.7,59.0,0.0,3.8,20.0,17.3,0.0
2022-06-16 08:00:00,4.7700000000186265,2.5,0.0,3.0,8.0,0.0,0.0,18.7,51.0,8.5,60.0,0.0,3.8,10.0,18.7,0.0
2022-06-16 09:00:00,4.875,2.0,0.0,3.0,9.0,1.0,331.25,19.9,47.0,8.3,60.0,0.0,3.7,20.0,22.0,2.1000000000000014
2022-06-16 10:00:00,4.867499999934807,2.0,0.0,3.0,10.0,1.0,358.25,20.5,39.0,6.0,60.0,0.0,4.1,340.0,22.0,1.5
2022-06-16 11:00:00,4.862500000046566,1.75,0.0,3.0,11.0,1.0,312.0,21.5,37.0,6.3,58.0,0.0,4.3,360.0,22.0,0.5
2022-06-16 12:00:00,4.925000000046566,1.5,0.0,3.0,12.0,1.0,326.75,22.9,38.0,7.8,60.0,0.0,4.3,20.0,22.0,-0.8999999999999986
2022-06-16 13:00:00,4.959999999962747,1.5,0.0,3.0,13.0,1.0,337.25,23.7,37.0,8.3,60.0,0.0,4.3,10.0,22.0,-1.6999999999999993
2022-06-16 14:00:00,5.03249999997206,1.5,0.0,3.0,14.0,1.0,343.75,24.4,37.0,8.8,60.0,0.0,4.0,350.0,22.0,-2.3999999999999986
2022-06-16 15:00:00,5.067499999888241,1.75,0.0,3.0,15.0,1.0,343.75,23.9,37.0,8.2,59.0,0.0,4.5,340.0,22.0,-1.8999999999999986
2022-06-16 16:00:00,4.782500000204891,1.25,0.0,3.0,16.0,1.0,339.0,24.3,37.0,8.8,60.0,0.0,4.9,20.0,22.0,-2.3000000000000007
2022-06-16 17:00:00,4.742499999934807,1.5,0.0,3.0,17.0,0.0,0.0,24.0,38.0,8.9,60.0,0.0,4.5,10.0,24.0,0.0
2022-06-16 18:00:00,4.724999999860302,1.5,0.0,3.0,18.0,0.0,0.0,22.8,42.0,9.3,12.0,0.0,3.6,20.0,22.8,0.0
2022-06-16 19:00:00,4.642500000074506,1.5,0.0,3.0,19.0,0.0,0.0,22.4,46.0,10.3,6.0,0.0,2.4,360.0,22.4,0.0
2022-06-16 20:00:00,4.715000000083819,1.25,0.0,3.0,20.0,0.0,0.0,19.7,54.0,10.1,13.0,0.0,2.3,20.0,19.7,0.0
2022-06-16 21:00:00,4.712500000139698,1.75,0.0,3.0,21.0,0.0,0.0,16.0,72.0,10.9,13.0,0.0,1.7,30.0,16.0,0.0
2022-06-16 22:00:00,4.974999999860302,1.25,0.0,3.0,22.0,0.0,0.0,14.7,78.0,10.9,13.0,0.0,1.3,50.0,14.7,0.0
2022-06-16 23:00:00,5.507500000065193,1.75,0.0,3.0,23.0,0.0,0.0,13.2,83.0,10.4,13.0,0.0,0.8,10.0,13.2,0.0
2022-06-17 00:00:00,5.409999999916181,1.5,0.0,4.0,0.0,0.0,0.0,12.6,87.0,10.6,13.0,0.0,0.9,50.0,12.6,0.0
2022-06-17 01:00:00,5.40749999997206,1.75,0.0,4.0,1.0,0.0,0.0,12.2,88.0,10.2,13.0,0.0,1.6,40.0,12.2,0.0
2022-06-17 02:00:00,5.420000000158325,1.5,0.0,4.0,2.0,0.0,0.0,11.9,90.0,10.3,13.0,0.0,0.8,20.0,11.9,0.0
2022-06-17 03:00:00,5.399999999906868,1.75,0.0,4.0,3.0,0.0,0.0,11.6,90.0,10.0,0.0,0.0,0.9,60.0,11.6,0.0
2022-06-17 04:00:00,5.352500000037253,1.75,0.0,4.0,4.0,0.0,0.0,11.4,89.0,9.6,4.0,0.0,1.1,110.0,11.4,0.0
2022-06-17 05:00:00,5.149999999906868,1.75,0.0,4.0,5.0,0.0,0.0,15.5,75.0,11.1,27.0,0.0,2.6,140.0,15.5,0.0
2022-06-17 06:00:00,4.919999999925494,1.75,0.0,4.0,6.0,0.0,0.0,18.3,60.0,10.3,60.0,0.0,3.7,150.0,18.3,0.0
2022-06-17 07:00:00,9.21500000008382,1.5,0.0,4.0,7.0,0.0,0.0,19.6,57.0,10.8,26.0,0.0,4.5,150.0,19.6,0.0
2022-06-17 08:00:00,12.37000000011176,1.75,0.0,4.0,8.0,0.0,0.0,21.9,47.0,10.1,59.0,0.0,4.0,150.0,21.9,0.0
2022-06-17 09:00:00,15.31000000005588,2.0,0.0,4.0,9.0,1.0,331.75,23.1,44.0,10.0,57.0,0.0,4.9,160.0,22.0,-1.1000000000000014
2022-06-17 10:00:00,15.75249999994412,2.0,0.0,4.0,10.0,1.0,331.5,24.2,41.0,10.2,55.0,0.0,5.1,170.0,22.0,-2.1999999999999993
2022-06-17 11:00:00,15.044999999925494,1.25,0.0,4.0,11.0,1.0,319.5,26.4,37.0,10.7,60.0,0.0,4.8,150.0,22.0,-4.399999999999999
2022-06-17 12:00:00,14.12250000005588,1.25,0.0,4.0,12.0,1.0,314.0,27.6,33.0,10.1,54.0,0.0,3.9,200.0,22.0,-5.600000000000001
2022-06-17 13:00:00,13.732499999925494,1.5,0.0,4.0,13.0,1.0,321.25,28.2,31.0,9.5,46.0,0.0,4.5,200.0,22.0,-6.199999999999999
2022-06-17 14:00:00,11.49500000011176,1.0,0.0,4.0,14.0,1.0,334.5,28.5,29.0,9.0,60.0,0.0,4.1,200.0,22.0,-6.5
2022-06-17 15:00:00,9.462499999906868,1.25,0.0,4.0,15.0,1.0,317.5,28.7,31.0,10.1,60.0,0.0,3.8,230.0,22.0,-6.699999999999999
2022-06-17 16:00:00,10.042499999981374,1.25,0.0,4.0,16.0,1.0,304.75,29.5,29.0,9.7,60.0,0.0,3.9,220.0,22.0,-7.5
2022-06-17 17:00:00,9.205000000074506,1.0,0.0,4.0,17.0,0.0,0.0,29.5,29.0,9.9,60.0,0.0,4.8,230.0,29.5,0.0
2022-06-17 18:00:00,6.489999999990687,1.25,0.0,4.0,18.0,0.0,0.0,28.8,34.0,11.6,58.0,0.0,3.8,230.0,28.8,0.0
2022-06-17 19:00:00,5.34250000002794,1.25,0.0,4.0,19.0,0.0,0.0,28.0,39.0,12.7,50.0,0.0,2.0,230.0,28.0,0.0
2022-06-17 20:00:00,4.935000000055879,1.25,0.0,4.0,20.0,0.0,0.0,22.9,62.0,15.2,0.0,0.0,2.5,230.0,22.9,0.0
2022-06-17 21:00:00,4.887499999720603,1.25,0.0,4.0,21.0,0.0,0.0,21.1,62.0,13.6,0.0,0.0,2.4,210.0,21.1,0.0
2022-06-17 22:00:00,5.127500000176951,1.0,0.0,4.0,22.0,0.0,0.0,20.6,65.0,13.7,0.0,0.0,1.3,150.0,20.6,0.0
2022-06-17 23:00:00,5.525000000139698,1.5,0.0,4.0,23.0,0.0,0.0,20.7,64.0,13.8,0.0,0.0,3.2,160.0,20.7,0.0
2022-06-18 00:00:00,5.589999999850988,1.25,1.0,5.0,0.0,0.0,0.0,21.0,64.0,13.9,0.0,0.0,4.1,150.0,21.0,0.0
2022-06-18 01:00:00,5.560000000055879,1.25,1.0,5.0,1.0,0.0,0.0,21.1,63.0,13.7,0.0,0.0,4.6,150.0,21.1,0.0
2022-06-18 02:00:00,5.557499999878928,1.5,1.0,5.0,2.0,0.0,0.0,20.5,64.0,13.5,0.0,0.0,4.3,160.0,20.5,0.0
2022-06-18 03:00:00,5.627500000176951,1.25,1.0,5.0,3.0,0.0,0.0,20.9,60.0,12.9,0.0,0.0,4.1,180.0,20.9,0.0
2022-06-18 04:00:00,5.519999999785796,1.0,1.0,5.0,4.0,0.0,0.0,19.7,65.0,13.1,0.0,0.0,3.7,170.0,19.7,0.0
2022-06-18 05:00:00,5.242499999934807,1.25,1.0,5.0,5.0,0.0,0.0,20.6,63.0,13.3,0.0,0.0,3.9,160.0,20.6,0.0
2022-06-18 06:00:00,4.837500000139698,1.5,1.0,5.0,6.0,0.0,0.0,23.6,55.0,14.0,54.0,0.0,3.4,170.0,23.6,0.0
2022-06-18 07:00:00,4.804999999934807,1.0,1.0,5.0,7.0,0.0,0.0,24.7,52.0,14.1,60.0,0.0,3.5,190.0,24.7,0.0
2022-06-18 08:00:00,4.925000000046566,1.25,1.0,5.0,8.0,0.0,0.0,25.8,50.0,14.6,60.0,0.0,3.4,220.0,25.8,0.0
2022-06-18 09:00:00,4.882500000065193,1.25,1.0,5.0,9.0,0.0,0.0,27.9,45.0,14.8,60.0,0.0,4.1,220.0,27.9,0.0
2022-06-18 10:00:00,4.842499999795109,1.5,1.0,5.0,10.0,0.0,0.0,29.4,42.0,15.3,60.0,0.0,4.8,230.0,29.4,0.0
2022-06-18 11:00:00,4.920000000158325,1.0,1.0,5.0,11.0,0.0,0.0,31.0,37.0,14.6,60.0,0.0,4.0,240.0,31.0,0.0
2022-06-18 12:00:00,5.0424999999813735,1.25,1.0,5.0,12.0,0.0,0.0,31.7,34.0,13.8,60.0,0.0,3.9,250.0,31.7,0.0
2022-06-18 13:00:00,5.064999999944121,1.25,1.0,5.0,13.0,0.0,0.0,32.1,33.0,13.9,59.0,0.0,3.8,250.0,32.1,0.0
2022-06-18 14:00:00,5.2350000001024455,1.0,1.0,5.0,14.0,0.0,0.0,32.8,34.0,15.1,60.0,0.0,3.6,270.0,32.8,0.0
2022-06-18 15:00:00,5.214999999850988,1.25,1.0,5.0,15.0,0.0,0.0,33.2,32.0,14.2,60.0,0.0,3.8,250.0,33.2,0.0
2022-06-18 16:00:00,5.140000000130385,1.25,1.0,5.0,16.0,0.0,0.0,33.1,35.0,15.4,60.0,0.0,3.0,270.0,33.1,0.0
2022-06-18 17:00:00,5.162500000093132,1.0,1.0,5.0,17.0,0.0,0.0,33.1,36.0,15.8,60.0,0.0,2.1,310.0,33.1,0.0
2022-06-18 18:00:00,5.119999999878928,1.0,1.0,5.0,18.0,0.0,0.0,31.8,40.0,16.6,57.0,0.0,2.3,350.0,31.8,0.0
2022-06-18 19:00:00,5.079999999841675,1.25,1.0,5.0,19.0,0.0,0.0,29.1,50.0,17.6,0.0,0.0,3.7,10.0,29.1,0.0
2022-06-18 20:00:00,5.127500000176951,1.0,1.0,5.0,20.0,0.0,0.0,27.7,53.0,17.1,0.0,0.0,3.5,20.0,27.7,0.0
2022-06-18 21:00:00,5.0424999999813735,1.25,1.0,5.0,21.0,0.0,0.0,25.9,57.0,16.8,0.0,0.0,4.1,50.0,25.9,0.0
2022-06-18 22:00:00,5.304999999934807,1.0,1.0,5.0,22.0,0.0,0.0,25.1,61.0,17.1,0.0,0.0,3.8,50.0,25.1,0.0
2022-06-18 23:00:00,5.727500000037253,1.0,1.0,5.0,23.0,0.0,0.0,23.5,68.0,17.2,0.0,0.0,2.7,10.0,23.5,0.0
2022-06-19 00:00:00,5.6375000001862645,1.25,1.0,6.0,0.0,0.0,0.0,23.1,70.0,17.4,0.0,0.0,4.6,30.0,23.1,0.0
2022-06-19 01:00:00,5.634999999776483,1.0,1.0,6.0,1.0,0.0,0.0,21.6,76.0,17.2,0.0,0.0,3.0,20.0,21.6,0.0
2022-06-19 02:00:00,5.667500000214204,1.0,1.0,6.0,2.0,0.0,0.0,20.4,81.0,17.1,0.0,0.0,3.0,50.0,20.4,0.0
2022-06-19 03:00:00,5.677499999990687,1.25,1.0,6.0,3.0,0.0,0.0,19.9,78.0,15.9,0.0,0.0,4.5,340.0,19.9,0.0
2022-06-19 04:00:00,5.617499999934807,1.0,1.0,6.0,4.0,0.0,0.0,16.9,78.0,13.1,0.0,0.0,5.8,340.0,16.9,0.0
2022-06-19 05:00:00,5.3899999998975545,1.0,1.0,6.0,5.0,0.0,0.0,15.4,70.0,9.9,35.0,0.0,6.7,350.0,15.4,0.0
2022-06-19 06:00:00,4.887499999953434,1.0,1.0,6.0,6.0,0.0,0.0,16.2,64.0,9.3,60.0,0.0,6.6,10.0,16.2,0.0
2022-06-19 07:00:00,4.890000000130385,1.25,1.0,6.0,7.0,0.0,0.0,17.9,60.0,10.0,60.0,0.0,4.7,60.0,17.9,0.0
2022-06-19 08:00:00,5.017499999841675,1.0,1.0,6.0,8.0,0.0,0.0,18.0,58.0,9.7,50.0,0.0,4.5,290.0,18.0,0.0
2022-06-19 09:00:00,4.867500000167638,1.0,1.0,6.0,9.0,0.0,0.0,19.1,57.0,10.4,60.0,0.0,5.9,310.0,19.1,0.0
2022-06-19 10:00:00,4.885000000009313,1.0,1.0,6.0,10.0,0.0,0.0,18.9,58.0,10.4,20.0,0.0,3.5,360.0,18.9,0.0
2022-06-19 11:00:00,4.912499999860302,1.0,1.0,6.0,11.0,0.0,0.0,20.3,56.0,11.2,10.0,0.0,3.7,20.0,20.3,0.0
2022-06-19 12:00:00,4.8875000001862645,1.25,1.0,6.0,12.0,0.0,0.0,20.2,55.0,11.0,28.0,0.0,3.9,340.0,20.2,0.0
2022-06-19 13:00:00,4.942499999888241,1.0,1.0,6.0,13.0,0.0,0.0,20.8,55.0,11.4,54.0,0.0,5.6,330.0,20.8,0.0
2022-06-19 14:00:00,4.9375,1.0,1.0,6.0,14.0,0.0,0.0,21.3,55.0,11.8,46.0,0.0,5.3,320.0,21.3,0.0
2022-06-19 15:00:00,4.932499999878928,1.0,1.0,6.0,15.0,0.0,0.0,21.3,56.0,12.2,39.0,0.0,5.5,330.0,21.3,0.0
2022-06-19 16:00:00,4.895000000251457,1.0,1.0,6.0,16.0,0.0,0.0,20.6,57.0,11.8,34.0,0.0,6.2,340.0,20.6,0.0
2022-06-19 17:00:00,4.912499999860302,1.0,1.0,6.0,17.0,0.0,0.0,20.0,57.0,11.2,50.0,0.0,5.4,360.0,20.0,0.0
2022-06-19 18:00:00,4.90749999997206,1.0,1.0,6.0,18.0,0.0,0.0,19.2,62.0,11.7,18.0,0.0,4.9,360.0,19.2,0.0
2022-06-19 19:00:00,4.952500000130385,1.0,1.0,6.0,19.0,0.0,0.0,17.9,67.0,11.8,0.0,0.0,5.1,340.0,17.9,0.0
2022-06-19 20:00:00,4.924999999813736,1.25,1.0,6.0,20.0,0.0,0.0,15.7,83.0,12.8,0.0,0.5,4.7,360.0,15.7,0.0
2022-06-19 21:00:00,4.9375,1.0,1.0,6.0,21.0,0.0,0.0,14.8,89.0,13.0,0.0,0.1,5.1,360.0,14.8,0.0
2022-06-19 22:00:00,5.177500000223517,1.0,1.0,6.0,22.0,0.0,0.0,14.5,87.0,12.4,0.0,0.0,3.6,10.0,14.5,0.0
2022-06-19 23:00:00,5.59499999973923,1.0,1.0,6.0,23.0,0.0,0.0,14.1,84.0,11.4,0.0,0.0,3.8,10.0,14.1,0.0
2022-06-20 00:00:00,5.615000000223517,1.0,0.0,0.0,0.0,0.0,0.0,13.6,84.0,11.0,0.0,0.0,3.7,20.0,13.6,0.0
2022-06-20 01:00:00,5.607499999925494,1.0,0.0,0.0,1.0,0.0,0.0,13.4,87.0,11.3,0.0,0.0,2.5,50.0,13.4,0.0
2022-06-20 02:00:00,5.59250000002794,1.25,0.0,0.0,2.0,0.0,0.0,13.4,92.0,12.1,0.0,1.0,3.0,300.0,13.4,0.0
2022-06-20 03:00:00,5.5424999999813735,1.0,0.0,0.0,3.0,0.0,0.0,12.6,94.0,11.6,0.0,1.4,3.8,30.0,12.6,0.0
2022-06-20 04:00:00,5.540000000037253,1.25,0.0,0.0,4.0,0.0,0.0,12.7,89.0,10.9,0.0,0.0,5.8,360.0,12.7,0.0
2022-06-20 05:00:00,5.522499999962747,1.0,0.0,0.0,5.0,0.0,0.0,12.8,89.0,11.0,0.0,0.0,2.6,330.0,12.8,0.0
2022-06-20 06:00:00,5.739999999990687,1.0,0.0,0.0,6.0,0.0,0.0,13.0,88.0,11.0,0.0,0.1,1.9,350.0,13.0,0.0
2022-06-20 07:00:00,9.56000000005588,1.5,0.0,0.0,7.0,0.0,0.0,12.9,91.0,11.6,0.0,1.3,2.8,10.0,12.9,0.0
2022-06-20 08:00:00,12.332500000018626,2.25,0.0,0.0,8.0,0.0,0.0,14.7,80.0,11.3,4.0,0.1,2.1,360.0,14.7,0.0
2022-06-20 09:00:00,14.334999999962749,2.0,0.0,0.0,9.0,1.0,314.0,16.9,66.0,10.5,39.0,0.0,3.4,360.0,22.0,5.100000000000001
2022-06-20 10:00:00,14.919999999925494,1.25,0.0,0.0,10.0,1.0,341.5,17.2,57.0,8.6,25.0,0.0,3.7,340.0,22.0,4.800000000000001
2022-06-20 11:00:00,16.022499999962747,2.25,0.0,0.0,11.0,1.0,330.25,18.2,54.0,8.7,24.0,0.0,3.1,320.0,22.0,3.8000000000000007
2022-06-20 12:00:00,16.832500000018626,4.25,0.0,0.0,12.0,1.0,353.0,19.1,49.0,8.2,40.0,0.0,3.3,290.0,22.0,2.8999999999999986
2022-06-20 13:00:00,17.267500000074506,3.0,0.0,0.0,13.0,1.0,339.75,20.3,46.0,8.2,44.0,0.0,4.4,290.0,22.0,1.6999999999999993
2022-06-20 14:00:00,17.165000000037253,5.5,0.0,0.0,14.0,1.0,314.75,19.6,46.0,7.8,31.0,0.0,4.4,310.0,22.0,2.3999999999999986
2022-06-20 15:00:00,13.797499999869617,2.25,0.0,0.0,15.0,1.0,318.75,20.1,41.0,6.6,48.0,0.0,5.2,310.0,22.0,1.8999999999999986
2022-06-20 16:00:00,10.43500000005588,1.5,0.0,0.0,16.0,1.0,310.5,20.8,40.0,6.8,48.0,0.0,5.1,330.0,22.0,1.1999999999999993
2022-06-20 17:00:00,7.179999999934807,1.0,0.0,0.0,17.0,0.0,0.0,20.2,43.0,7.3,48.0,0.0,5.3,320.0,20.2,0.0
2022-06-20 18:00:00,5.755000000121072,1.5,0.0,0.0,18.0,0.0,0.0,19.7,47.0,8.1,59.0,0.0,4.7,330.0,19.7,0.0
2022-06-20 19:00:00,5.162499999860302,1.0,0.0,0.0,19.0,0.0,0.0,18.4,52.0,8.5,60.0,0.0,3.9,340.0,18.4,0.0
2022-06-20 20:00:00,5.0625,1.0,0.0,0.0,20.0,0.0,0.0,16.6,58.0,8.3,22.0,0.0,3.0,340.0,16.6,0.0
2022-06-20 21:00:00,5.1375000001862645,1.25,0.0,0.0,21.0,0.0,0.0,14.5,68.0,8.6,22.0,0.0,2.1,340.0,14.5,0.0
2022-06-20 22:00:00,5.297499999869615,1.25,0.0,0.0,22.0,0.0,0.0,13.4,73.0,8.6,22.0,0.0,1.6,330.0,13.4,0.0
2022-06-20 23:00:00,5.7975000001024455,1.25,0.0,0.0,23.0,0.0,0.0,11.9,81.0,8.8,22.0,0.0,1.8,360.0,11.9,0.0
2022-06-21 00:00:00,5.7024999998975545,1.25,0.0,1.0,0.0,0.0,0.0,10.5,90.0,8.9,22.0,0.0,0.7,30.0,10.5,0.0
2022-06-21 01:00:00,5.699999999953434,1.5,0.0,1.0,1.0,0.0,0.0,9.4,92.0,8.2,22.0,0.0,1.0,50.0,9.4,0.0
2022-06-21 02:00:00,5.742500000167638,1.25,0.0,1.0,2.0,0.0,0.0,9.1,94.0,8.3,22.0,0.0,1.2,30.0,9.1,0.0
2022-06-21 03:00:00,5.717499999795109,1.5,0.0,1.0,3.0,0.0,0.0,9.3,93.0,8.3,0.0,0.0,2.2,20.0,9.3,0.0
2022-06-21 04:00:00,5.737500000279397,1.5,0.0,1.0,4.0,0.0,0.0,9.3,91.0,7.8,5.0,0.0,1.5,50.0,9.3,0.0
2022-06-21 05:00:00,5.4799999999813735,1.75,0.0,1.0,5.0,0.0,0.0,12.3,77.0,8.5,60.0,0.0,1.0,30.0,12.3,0.0
2022-06-21 06:00:00,5.34749999968335,1.75,0.0,1.0,6.0,0.0,0.0,14.4,72.0,9.4,60.0,0.0,2.1,90.0,14.4,0.0
2022-06-21 07:00:00,9.815000000176951,2.25,0.0,1.0,7.0,0.0,0.0,16.1,62.0,8.9,60.0,0.0,3.2,120.0,16.1,0.0
2022-06-21 08:00:00,12.93999999994412,5.0,0.0,1.0,8.0,0.0,0.0,17.7,53.0,8.1,60.0,0.0,2.3,120.0,17.7,0.0
2022-06-21 09:00:00,14.47249999991618,4.25,0.0,1.0,9.0,1.0,313.5,18.0,52.0,8.1,60.0,0.0,2.0,120.0,22.0,4.0
2022-06-21 10:00:00,15.114999999990689,3.0,0.0,1.0,10.0,1.0,323.0,19.1,47.0,7.7,46.0,0.0,2.4,30.0,22.0,2.8999999999999986
2022-06-21 11:00:00,16.00250000017695,1.5,0.0,1.0,11.0,1.0,292.0,19.7,48.0,8.5,43.0,0.0,2.6,40.0,22.0,2.3000000000000007
2022-06-21 12:00:00,15.899999999906868,1.5,0.0,1.0,12.0,1.0,329.5,19.9,50.0,9.2,6.0,0.0,2.2,30.0,22.0,2.1000000000000014
2022-06-21 13:00:00,14.4375,1.25,0.0,1.0,13.0,1.0,332.0,21.2,47.0,9.5,44.0,0.0,3.1,20.0,22.0,0.8000000000000007
2022-06-21 14:00:00,13.602500000037251,1.25,0.0,1.0,14.0,1.0,308.25,22.0,43.0,9.0,32.0,0.0,2.2,10.0,22.0,0.0
2022-06-21 15:00:00,12.34749999991618,1.25,0.0,1.0,15.0,1.0,312.5,22.3,42.0,8.8,16.0,0.0,2.3,30.0,22.0,-0.3000000000000007
2022-06-21 16:00:00,9.380000000121072,1.0,0.0,1.0,16.0,1.0,334.5,23.0,43.0,9.8,29.0,0.0,2.3,10.0,22.0,-1.0
2022-06-21 17:00:00,7.642500000074506,1.25,0.0,1.0,17.0,0.0,0.0,22.0,44.0,9.4,11.0,0.0,2.5,360.0,22.0,0.0
2022-06-21 18:00:00,6.497499999823049,1.25,0.0,1.0,18.0,0.0,0.0,21.6,46.0,9.5,3.0,0.0,2.3,10.0,21.6,0.0
2022-06-21 19:00:00,5.699999999953434,1.5,0.0,1.0,19.0,0.0,0.0,20.9,50.0,10.2,0.0,0.0,1.8,20.0,20.9,0.0
2022-06-21 20:00:00,5.282500000204891,1.0,0.0,1.0,20.0,0.0,0.0,19.8,53.0,9.9,0.0,0.0,2.6,360.0,19.8,0.0
2022-06-21 21:00:00,5.2299999999813735,1.25,0.0,1.0,21.0,0.0,0.0,18.3,55.0,9.2,0.0,0.0,2.7,360.0,18.3,0.0
2022-06-21 22:00:00,5.489999999990687,1.5,0.0,1.0,22.0,0.0,0.0,16.1,64.0,9.3,0.0,0.0,2.7,10.0,16.1,0.0
2022-06-21 23:00:00,5.902500000083819,1.5,0.0,1.0,23.0,0.0,0.0,15.0,71.0,9.7,0.0,0.0,2.1,20.0,15.0,0.0
2022-06-22 00:00:00,5.882499999832362,1.25,0.0,2.0,0.0,0.0,0.0,12.6,81.0,9.5,0.0,0.0,0.9,340.0,12.6,0.0
2022-06-22 01:00:00,5.880000000121072,1.75,0.0,2.0,1.0,0.0,0.0,11.7,87.0,9.7,0.0,0.0,1.1,360.0,11.7,0.0
2022-06-22 02:00:00,5.8274999998975545,1.25,0.0,2.0,2.0,0.0,0.0,11.4,89.0,9.7,0.0,0.0,1.1,10.0,11.4,0.0
2022-06-22 03:00:00,5.8549999999813735,1.75,0.0,2.0,3.0,0.0,0.0,11.4,88.0,9.5,0.0,0.0,1.2,10.0,11.4,0.0
2022-06-22 04:00:00,5.892500000074506,1.5,0.0,2.0,4.0,0.0,0.0,10.6,88.0,8.7,6.0,0.0,1.1,360.0,10.6,0.0
2022-06-22 05:00:00,5.569999999832362,1.5,0.0,2.0,5.0,0.0,0.0,13.6,76.0,9.4,60.0,0.0,1.3,330.0,13.6,0.0
2022-06-22 06:00:00,5.430000000167638,1.75,0.0,2.0,6.0,0.0,0.0,16.7,64.0,9.8,60.0,0.0,1.7,20.0,16.7,0.0
2022-06-22 07:00:00,9.744999999878928,1.5,0.0,2.0,7.0,0.0,0.0,18.6,59.0,10.3,60.0,0.0,2.6,20.0,18.6,0.0
2022-06-22 08:00:00,12.327500000130383,2.5,0.0,2.0,8.0,0.0,0.0,21.1,51.0,10.7,60.0,0.0,3.9,40.0,21.1,0.0
2022-06-22 09:00:00,13.539999999804422,2.5,0.0,2.0,9.0,1.0,315.25,23.1,44.0,10.2,60.0,0.0,3.3,30.0,22.0,-1.1000000000000014
2022-06-22 10:00:00,14.082500000018626,1.75,0.0,2.0,10.0,1.0,328.25,24.5,40.0,10.2,60.0,0.0,4.5,50.0,22.0,-2.5
2022-06-22 11:00:00,14.642500000074506,1.25,0.0,2.0,11.0,1.0,323.5,25.3,36.0,9.2,60.0,0.0,4.3,60.0,22.0,-3.3000000000000007
2022-06-22 12:00:00,15.8125,1.5,0.0,2.0,12.0,1.0,340.0,25.6,33.0,8.1,60.0,0.0,4.0,60.0,22.0,-3.6000000000000014
2022-06-22 13:00:00,16.50499999988824,1.0,0.0,2.0,13.0,1.0,319.25,26.6,33.0,8.8,60.0,0.0,3.7,50.0,22.0,-4.600000000000001
2022-06-22 14:00:00,15.680000000167638,1.25,0.0,2.0,14.0,1.0,322.0,27.8,31.0,9.1,60.0,0.0,4.5,40.0,22.0,-5.800000000000001
2022-06-22 15:00:00,12.820000000065193,1.0,0.0,2.0,15.0,1.0,321.5,27.3,30.0,8.2,60.0,0.0,3.7,50.0,22.0,-5.300000000000001
2022-06-22 16:00:00,9.75249999994412,1.0,0.0,2.0,16.0,1.0,325.5,27.3,29.0,7.9,60.0,0.0,3.4,50.0,22.0,-5.300000000000001
2022-06-22 17:00:00,7.579999999841675,1.25,0.0,2.0,17.0,0.0,0.0,27.7,31.0,9.1,60.0,0.0,3.1,30.0,27.7,0.0
2022-06-22 18:00:00,6.205000000074506,1.0,0.0,2.0,18.0,0.0,0.0,27.1,34.0,10.0,60.0,0.0,3.5,50.0,27.1,0.0
2022-06-22 19:00:00,5.660000000149012,1.5,0.0,2.0,19.0,0.0,0.0,25.0,37.0,9.3,60.0,0.0,4.3,50.0,25.0,0.0
2022-06-22 20:00:00,5.634999999776483,1.25,0.0,2.0,20.0,0.0,0.0,23.7,38.0,8.4,21.0,0.0,3.5,50.0,23.7,0.0
2022-06-22 21:00:00,5.507500000065193,1.0,0.0,2.0,21.0,0.0,0.0,22.0,41.0,8.0,21.0,0.0,3.1,40.0,22.0,0.0
2022-06-22 22:00:00,5.682500000111759,1.25,0.0,2.0,22.0,0.0,0.0,18.9,55.0,9.7,21.0,0.0,2.6,30.0,18.9,0.0
2022-06-22 23:00:00,6.057499999878928,1.5,0.0,2.0,23.0,0.0,0.0,20.2,45.0,7.8,21.0,0.0,3.4,40.0,20.2,0.0
2022-06-23 00:00:00,6.080000000074506,1.25,0.0,3.0,0.0,0.0,0.0,19.5,47.0,8.0,21.0,0.0,4.2,50.0,19.5,0.0
2022-06-23 01:00:00,6.037500000093132,1.25,0.0,3.0,1.0,0.0,0.0,18.3,53.0,8.6,21.0,0.0,2.3,50.0,18.3,0.0
2022-06-23 02:00:00,6.0825000000186265,1.5,0.0,3.0,2.0,0.0,0.0,16.5,65.0,9.9,21.0,0.0,1.4,20.0,16.5,0.0
2022-06-23 03:00:00,6.047499999869615,1.0,0.0,3.0,3.0,0.0,0.0,14.2,76.0,10.1,0.0,0.0,1.0,30.0,14.2,0.0
2022-06-23 04:00:00,6.087499999906868,1.25,0.0,3.0,4.0,0.0,0.0,14.5,76.0,10.3,5.0,0.0,1.2,60.0,14.5,0.0
2022-06-23 05:00:00,5.827500000130385,1.25,0.0,3.0,5.0,0.0,0.0,17.4,70.0,11.9,60.0,0.0,1.4,120.0,17.4,0.0
2022-06-23 06:00:00,5.697500000009313,1.5,0.0,3.0,6.0,0.0,0.0,21.7,50.0,10.9,60.0,0.0,3.7,150.0,21.7,0.0
2022-06-23 07:00:00,10.007500000065193,1.25,0.0,3.0,7.0,0.0,0.0,23.5,49.0,12.2,60.0,0.0,5.5,150.0,23.5,0.0
